,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,a8,F2,F3
1530,07520500901,7,52,5,9,1,2,17,1,1
1531,07520500901,7,52,5,9,1,2,17,2,2
1532,07520500901,7,52,5,9,1,2,17,3,2
1533,07520500901,7,52,5,9,1,2,17,4,1
1534,07520500901,7,52,5,9,1,2,17,5,2
1535,07520500901,7,52,5,9,1,2,17,6,2
1536,07520500901,7,52,5,9,1,2,17,7,2
1537,07520500901,7,52,5,9,1,2,17,8,1
1538,07520500901,7,52,5,9,1,2,17,9,2
1539,07520701406,7,52,7,14,6,2,19,1,1
1540,07520701406,7,52,7,14,6,2,19,2,2
1541,07520701406,7,52,7,14,6,2,19,3,2
1542,07520701406,7,52,7,14,6,2,19,4,1
1543,07520701406,7,52,7,14,6,2,19,5,2
1544,07520701406,7,52,7,14,6,2,19,6,2
1545,07520701406,7,52,7,14,6,2,19,7,1
1546,07520701406,7,52,7,14,6,2,19,8,1
1547,07520701406,7,52,7,14,6,2,19,9,2
1548,07530300603,7,53,3,6,3,2,1,1,2
1549,07530300603,7,53,3,6,3,2,1,2,1
1550,07530300603,7,53,3,6,3,2,1,3,1
1551,07530300603,7,53,3,6,3,2,1,4,2
1552,07530300603,7,53,3,6,3,2,1,5,2
1553,07530300603,7,53,3,6,3,2,1,6,2
1554,07530300603,7,53,3,6,3,2,1,7,2
1555,07530300603,7,53,3,6,3,2,1,8,2
1556,07530300603,7,53,3,6,3,2,1,9,2
1557,07530302901,7,53,3,29,1,2,2,1,1
1558,07530302901,7,53,3,29,1,2,2,2,2
1559,07530302901,7,53,3,29,1,2,2,3,2
1560,07530302901,7,53,3,29,1,2,2,4,1
1561,07530302901,7,53,3,29,1,2,2,5,2
1562,07530302901,7,53,3,29,1,2,2,6,2
1563,07530302901,7,53,3,29,1,2,2,7,1
1564,07530302901,7,53,3,29,1,2,2,8,1
1565,07530302901,7,53,3,29,1,2,2,9,2
1566,07530400605,7,53,4,6,5,1,1,1,2
1567,07530400605,7,53,4,6,5,1,1,2,2
1568,07530400605,7,53,4,6,5,1,1,3,2
1569,07530400605,7,53,4,6,5,1,1,4,2
1570,07530400605,7,53,4,6,5,1,1,5,2
1571,07530400605,7,53,4,6,5,1,1,6,2
1572,07530400605,7,53,4,6,5,1,1,7,1
1573,07530400605,7,53,4,6,5,1,1,8,1
1574,07530400605,7,53,4,6,5,1,1,9,2
1575,07540401003,7,54,4,10,3,2,4,1,2
1576,07540401003,7,54,4,10,3,2,4,2,2
1577,07540401003,7,54,4,10,3,2,4,3,2
1578,07540401003,7,54,4,10,3,2,4,4,2
1579,07540401003,7,54,4,10,3,2,4,5,2
1580,07540401003,7,54,4,10,3,2,4,6,2
1581,07540401003,7,54,4,10,3,2,4,7,2
1582,07540401003,7,54,4,10,3,2,4,8,2
1583,07540401003,7,54,4,10,3,2,4,9,2
1584,07540401303,7,54,4,13,3,2,3,1,2
1585,07540401303,7,54,4,13,3,2,3,2,2
1586,07540401303,7,54,4,13,3,2,3,3,2
1587,07540401303,7,54,4,13,3,2,3,4,2
1588,07540401303,7,54,4,13,3,2,3,5,2
1589,07540401303,7,54,4,13,3,2,3,6,2
1590,07540401303,7,54,4,13,3,2,3,7,2
1591,07540401303,7,54,4,13,3,2,3,8,1
1592,07540401303,7,54,4,13,3,2,3,9,2
1593,07540700103,7,54,7,1,3,1,1,1,1
1594,07540700103,7,54,7,1,3,1,1,2,2
1595,07540700103,7,54,7,1,3,1,1,3,2
1596,07540700103,7,54,7,1,3,1,1,4,1
1597,07540700103,7,54,7,1,3,1,1,5,2
1598,07540700103,7,54,7,1,3,1,1,6,1
1599,07540700103,7,54,7,1,3,1,1,7,1
1600,07540700103,7,54,7,1,3,1,1,8,1
1601,07540700103,7,54,7,1,3,1,1,9,1
1602,07540700202,7,54,7,2,2,1,1,1,2
1603,07540700202,7,54,7,2,2,1,1,2,2
1604,07540700202,7,54,7,2,2,1,1,3,2
1605,07540700202,7,54,7,2,2,1,1,4,2
1606,07540700202,7,54,7,2,2,1,1,5,2
1607,07540700202,7,54,7,2,2,1,1,6,1
1608,07540700202,7,54,7,2,2,1,1,7,1
1609,07540700202,7,54,7,2,2,1,1,8,2
1610,07540700202,7,54,7,2,2,1,1,9,1
1611,07540700315,7,54,7,3,15,1,3,1,1
1612,07540700315,7,54,7,3,15,1,3,2,2
1613,07540700315,7,54,7,3,15,1,3,3,2
1614,07540700315,7,54,7,3,15,1,3,4,2
1615,07540700315,7,54,7,3,15,1,3,5,2
1616,07540700315,7,54,7,3,15,1,3,6,2
1617,07540700315,7,54,7,3,15,1,3,7,2
1618,07540700315,7,54,7,3,15,1,3,8,2
1619,07540700315,7,54,7,3,15,1,3,9,2
1620,07550200101,7,55,2,1,1,2,16,1,1
1621,07550200101,7,55,2,1,1,2,16,2,1
1622,07550200101,7,55,2,1,1,2,16,3,1
1623,07550200101,7,55,2,1,1,2,16,4,1
1624,07550200101,7,55,2,1,1,2,16,5,1
1625,07550200101,7,55,2,1,1,2,16,6,2
1626,07550200101,7,55,2,1,1,2,16,7,1
1627,07550200101,7,55,2,1,1,2,16,8,1
1628,07550200101,7,55,2,1,1,2,16,9,2
1629,07550200109,7,55,2,1,9,1,1,1,2
1630,07550200109,7,55,2,1,9,1,1,2,2
1631,07550200109,7,55,2,1,9,1,1,3,2
1632,07550200109,7,55,2,1,9,1,1,4,2
1633,07550200109,7,55,2,1,9,1,1,5,2
1634,07550200109,7,55,2,1,9,1,1,6,2
1635,07550200109,7,55,2,1,9,1,1,7,2
1636,07550200109,7,55,2,1,9,1,1,8,2
1637,07550200109,7,55,2,1,9,1,1,9,2
1638,07551300102,7,55,13,1,2,1,1,1,2
1639,07551300102,7,55,13,1,2,1,1,2,2
1640,07551300102,7,55,13,1,2,1,1,3,2
1641,07551300102,7,55,13,1,2,1,1,4,2
1642,07551300102,7,55,13,1,2,1,1,5,2
1643,07551300102,7,55,13,1,2,1,1,6,2
1644,07551300102,7,55,13,1,2,1,1,7,2
1645,07551300102,7,55,13,1,2,1,1,8,2
1646,07551300102,7,55,13,1,2,1,1,9,2
1647,07551300206,7,55,13,2,6,1,1,1,2
1648,07551300206,7,55,13,2,6,1,1,2,2
1649,07551300206,7,55,13,2,6,1,1,3,2
1650,07551300206,7,55,13,2,6,1,1,4,2
1651,07551300206,7,55,13,2,6,1,1,5,2
1652,07551300206,7,55,13,2,6,1,1,6,2
1653,07551300206,7,55,13,2,6,1,1,7,2
1654,07551300206,7,55,13,2,6,1,1,8,2
1655,07551300206,7,55,13,2,6,1,1,9,2
1656,07551300314,7,55,13,3,14,1,1,1,2
1657,07551300314,7,55,13,3,14,1,1,2,2
1658,07551300314,7,55,13,3,14,1,1,3,2
1659,07551300314,7,55,13,3,14,1,1,4,2
1660,07551300314,7,55,13,3,14,1,1,5,2
1661,07551300314,7,55,13,3,14,1,1,6,2
1662,07551300314,7,55,13,3,14,1,1,7,2
1663,07551300314,7,55,13,3,14,1,1,8,2
1664,07551300314,7,55,13,3,14,1,1,9,2
1665,07560201903,7,56,2,19,3,2,9,1,1
1666,07560201903,7,56,2,19,3,2,9,2,1
1667,07560201903,7,56,2,19,3,2,9,3,2
1668,07560201903,7,56,2,19,3,2,9,4,1
1669,07560201903,7,56,2,19,3,2,9,5,2
1670,07560201903,7,56,2,19,3,2,9,6,2
1671,07560201903,7,56,2,19,3,2,9,7,1
1672,07560201903,7,56,2,19,3,2,9,8,2
1673,07560201903,7,56,2,19,3,2,9,9,2
1674,07560202402,7,56,2,24,2,2,8,1,1
1675,07560202402,7,56,2,24,2,2,8,2,2
1676,07560202402,7,56,2,24,2,2,8,3,2
1677,07560202402,7,56,2,24,2,2,8,4,1
1678,07560202402,7,56,2,24,2,2,8,5,2
1679,07560202402,7,56,2,24,2,2,8,6,2
1680,07560202402,7,56,2,24,2,2,8,7,1
1681,07560202402,7,56,2,24,2,2,8,8,1
1682,07560202402,7,56,2,24,2,2,8,9,2
1683,07570900601,7,57,9,6,1,2,1,1,1
1684,07570900601,7,57,9,6,1,2,1,2,2
1685,07570900601,7,57,9,6,1,2,1,3,2
1686,07570900601,7,57,9,6,1,2,1,4,1
1687,07570900601,7,57,9,6,1,2,1,5,1
1688,07570900601,7,57,9,6,1,2,1,6,2
1689,07570900601,7,57,9,6,1,2,1,7,1
1690,07570900601,7,57,9,6,1,2,1,8,1
1691,07570900601,7,57,9,6,1,2,1,9,2
1692,07570901802,7,57,9,18,2,2,1,1,1
1693,07570901802,7,57,9,18,2,2,1,2,2
1694,07570901802,7,57,9,18,2,2,1,3,1
1695,07570901802,7,57,9,18,2,2,1,4,2
1696,07570901802,7,57,9,18,2,2,1,5,2
1697,07570901802,7,57,9,18,2,2,1,6,1
1698,07570901802,7,57,9,18,2,2,1,7,1
1699,07570901802,7,57,9,18,2,2,1,8,2
1700,07570901802,7,57,9,18,2,2,1,9,2
1701,07580600101,7,58,6,1,1,2,12,1,1
1702,07580600101,7,58,6,1,1,2,12,2,1
1703,07580600101,7,58,6,1,1,2,12,3,2
1704,07580600101,7,58,6,1,1,2,12,4,1
1705,07580600101,7,58,6,1,1,2,12,5,1
1706,07580600101,7,58,6,1,1,2,12,6,2
1707,07580600101,7,58,6,1,1,2,12,7,1
1708,07580600101,7,58,6,1,1,2,12,8,2
1709,07580600101,7,58,6,1,1,2,12,9,2
1710,07580601309,7,58,6,13,9,2,13,1,2
1711,07580601309,7,58,6,13,9,2,13,2,2
1712,07580601309,7,58,6,13,9,2,13,3,2
1713,07580601309,7,58,6,13,9,2,13,4,2
1714,07580601309,7,58,6,13,9,2,13,5,2
1715,07580601309,7,58,6,13,9,2,13,6,2
1716,07580601309,7,58,6,13,9,2,13,7,2
1717,07580601309,7,58,6,13,9,2,13,8,1
1718,07580601309,7,58,6,13,9,2,13,9,2
1719,07590401603,7,59,4,16,3,2,1,1,1
1720,07590401603,7,59,4,16,3,2,1,2,2
1721,07590401603,7,59,4,16,3,2,1,3,2
1722,07590401603,7,59,4,16,3,2,1,4,1
1723,07590401603,7,59,4,16,3,2,1,5,2
1724,07590401603,7,59,4,16,3,2,1,6,2
1725,07590401603,7,59,4,16,3,2,1,7,1
1726,07590401603,7,59,4,16,3,2,1,8,1
1727,07590401603,7,59,4,16,3,2,1,9,2
1728,07590800501,7,59,8,5,1,2,1,1,1
1729,07590800501,7,59,8,5,1,2,1,2,2
1730,07590800501,7,59,8,5,1,2,1,3,1
1731,07590800501,7,59,8,5,1,2,1,4,2
1732,07590800501,7,59,8,5,1,2,1,5,2
1733,07590800501,7,59,8,5,1,2,1,6,1
1734,07590800501,7,59,8,5,1,2,1,7,2
1735,07590800501,7,59,8,5,1,2,1,8,1
1736,07590800501,7,59,8,5,1,2,1,9,2
1737,07610101505,7,61,1,15,5,2,11,1,2
1738,07610101505,7,61,1,15,5,2,11,2,2
1739,07610101505,7,61,1,15,5,2,11,3,2
1740,07610101505,7,61,1,15,5,2,11,4,2
1741,07610101505,7,61,1,15,5,2,11,5,2
1742,07610101505,7,61,1,15,5,2,11,6,2
1743,07610101505,7,61,1,15,5,2,11,7,1
1744,07610101505,7,61,1,15,5,2,11,8,1
1745,07610101505,7,61,1,15,5,2,11,9,2
1746,07610101604,7,61,1,16,4,2,10,1,1
1747,07610101604,7,61,1,16,4,2,10,2,1
1748,07610101604,7,61,1,16,4,2,10,3,1
1749,07610101604,7,61,1,16,4,2,10,4,1
1750,07610101604,7,61,1,16,4,2,10,5,1
1751,07610101604,7,61,1,16,4,2,10,6,2
1752,07610101604,7,61,1,16,4,2,10,7,1
1753,07610101604,7,61,1,16,4,2,10,8,1
1754,07610101604,7,61,1,16,4,2,10,9,1
1755,07630101203,7,63,1,12,3,2,14,1,1
1756,07630101203,7,63,1,12,3,2,14,2,1
1757,07630101203,7,63,1,12,3,2,14,3,1
1758,07630101203,7,63,1,12,3,2,14,4,1
1759,07630101203,7,63,1,12,3,2,14,5,2
1760,07630101203,7,63,1,12,3,2,14,6,2
1761,07630101203,7,63,1,12,3,2,14,7,1
1762,07630101203,7,63,1,12,3,2,14,8,1
1763,07630101203,7,63,1,12,3,2,14,9,1
1764,07630102501,7,63,1,25,1,2,15,1,1
1765,07630102501,7,63,1,25,1,2,15,2,1
1766,07630102501,7,63,1,25,1,2,15,3,1
1767,07630102501,7,63,1,25,1,2,15,4,1
1768,07630102501,7,63,1,25,1,2,15,5,1
1769,07630102501,7,63,1,25,1,2,15,6,2
1770,07630102501,7,63,1,25,1,2,15,7,1
1771,07630102501,7,63,1,25,1,2,15,8,2
1772,07630102501,7,63,1,25,1,2,15,9,1
1773,07640101801,7,64,1,18,1,2,22,1,1
1774,07640101801,7,64,1,18,1,2,22,2,1
1775,07640101801,7,64,1,18,1,2,22,3,1
1776,07640101801,7,64,1,18,1,2,22,4,1
1777,07640101801,7,64,1,18,1,2,22,5,1
1778,07640101801,7,64,1,18,1,2,22,6,2
1779,07640101801,7,64,1,18,1,2,22,7,1
1780,07640101801,7,64,1,18,1,2,22,8,1
1781,07640101801,7,64,1,18,1,2,22,9,2
1782,07640300502,7,64,3,5,2,2,23,1,1
1783,07640300502,7,64,3,5,2,2,23,2,1
1784,07640300502,7,64,3,5,2,2,23,3,1
1785,07640300502,7,64,3,5,2,2,23,4,1
1786,07640300502,7,64,3,5,2,2,23,5,1
1787,07640300502,7,64,3,5,2,2,23,6,2
1788,07640300502,7,64,3,5,2,2,23,7,1
1789,07640300502,7,64,3,5,2,2,23,8,1
1790,07640300502,7,64,3,5,2,2,23,9,1
1791,07650101206,7,65,1,12,6,2,21,1,1
1792,07650101206,7,65,1,12,6,2,21,2,1
1793,07650101206,7,65,1,12,6,2,21,3,1
1794,07650101206,7,65,1,12,6,2,21,4,1
1795,07650101206,7,65,1,12,6,2,21,5,1
1796,07650101206,7,65,1,12,6,2,21,6,2
1797,07650101206,7,65,1,12,6,2,21,7,2
1798,07650101206,7,65,1,12,6,2,21,8,1
1799,07650101206,7,65,1,12,6,2,21,9,2
1800,07650105703,7,65,1,57,3,2,20,1,1
1801,07650105703,7,65,1,57,3,2,20,2,1
1802,07650105703,7,65,1,57,3,2,20,3,1
1803,07650105703,7,65,1,57,3,2,20,4,1
1804,07650105703,7,65,1,57,3,2,20,5,1
1805,07650105703,7,65,1,57,3,2,20,6,2
1806,07650105703,7,65,1,57,3,2,20,7,1
1807,07650105703,7,65,1,57,3,2,20,8,1
1808,07650105703,7,65,1,57,3,2,20,9,1
1809,07661900106,7,66,19,1,6,1,1,1,1
1810,07661900106,7,66,19,1,6,1,1,2,1
1811,07661900106,7,66,19,1,6,1,1,3,2
1812,07661900106,7,66,19,1,6,1,1,4,2
1813,07661900106,7,66,19,1,6,1,1,5,2
1814,07661900106,7,66,19,1,6,1,1,6,2
1815,07661900106,7,66,19,1,6,1,1,7,1
1816,07661900106,7,66,19,1,6,1,1,8,2
1817,07661900106,7,66,19,1,6,1,1,9,2
1818,07661900421,7,66,19,4,21,1,1,1,2
1819,07661900421,7,66,19,4,21,1,1,2,2
1820,07661900421,7,66,19,4,21,1,1,3,1
1821,07661900421,7,66,19,4,21,1,1,4,2
1822,07661900421,7,66,19,4,21,1,1,5,2
1823,07661900421,7,66,19,4,21,1,1,6,2
1824,07661900421,7,66,19,4,21,1,1,7,2
1825,07661900421,7,66,19,4,21,1,1,8,2
1826,07661900421,7,66,19,4,21,1,1,9,2
1827,12670500701,12,67,5,7,1,2,1,1,1
1828,12670500701,12,67,5,7,1,2,1,2,1
1829,12670500701,12,67,5,7,1,2,1,3,2
1830,12670500701,12,67,5,7,1,2,1,4,1
1831,12670500701,12,67,5,7,1,2,1,5,1
1832,12670500701,12,67,5,7,1,2,1,6,2
1833,12670500701,12,67,5,7,1,2,1,7,1
1834,12670500701,12,67,5,7,1,2,1,8,2
1835,12670500701,12,67,5,7,1,2,1,9,2
1836,12690101901,12,69,1,19,1,2,1,1,1
1837,12690101901,12,69,1,19,1,2,1,2,2
1838,12690101901,12,69,1,19,1,2,1,3,2
1839,12690101901,12,69,1,19,1,2,1,4,1
1840,12690101901,12,69,1,19,1,2,1,5,2
1841,12690101901,12,69,1,19,1,2,1,6,1
1842,12690101901,12,69,1,19,1,2,1,7,1
1843,12690101901,12,69,1,19,1,2,1,8,2
1844,12690101901,12,69,1,19,1,2,1,9,2
1845,13700100901,13,70,1,9,1,1,2,1,1
1846,13700100901,13,70,1,9,1,1,2,2,1
1847,13700100901,13,70,1,9,1,1,2,3,2
1848,13700100901,13,70,1,9,1,1,2,4,1
1849,13700100901,13,70,1,9,1,1,2,5,1
1850,13700100901,13,70,1,9,1,1,2,6,1
1851,13700100901,13,70,1,9,1,1,2,7,1
1852,13700100901,13,70,1,9,1,1,2,8,1
1853,13700100901,13,70,1,9,1,1,2,9,2
1854,13700101407,13,70,1,14,7,1,9,1,1
1855,13700101407,13,70,1,14,7,1,9,2,2
1856,13700101407,13,70,1,14,7,1,9,3,2
1857,13700101407,13,70,1,14,7,1,9,4,2
1858,13700101407,13,70,1,14,7,1,9,5,1
1859,13700101407,13,70,1,14,7,1,9,6,1
1860,13700101407,13,70,1,14,7,1,9,7,1
1861,13700101407,13,70,1,14,7,1,9,8,2
1862,13700101407,13,70,1,14,7,1,9,9,2
1863,13700101901,13,70,1,19,1,1,4,1,2
1864,13700101901,13,70,1,19,1,1,4,2,2
1865,13700101901,13,70,1,19,1,1,4,3,2
1866,13700101901,13,70,1,19,1,1,4,4,1
1867,13700101901,13,70,1,19,1,1,4,5,2
1868,13700101901,13,70,1,19,1,1,4,6,2
1869,13700101901,13,70,1,19,1,1,4,7,1
1870,13700101901,13,70,1,19,1,1,4,8,1
1871,13700101901,13,70,1,19,1,1,4,9,2
1872,14720100113,14,72,1,1,13,1,2,1,2
1873,14720100113,14,72,1,1,13,1,2,2,2
1874,14720100113,14,72,1,1,13,1,2,3,2
1875,14720100113,14,72,1,1,13,1,2,4,2
1876,14720100113,14,72,1,1,13,1,2,5,2
1877,14720100113,14,72,1,1,13,1,2,6,2
1878,14720100113,14,72,1,1,13,1,2,7,1
1879,14720100113,14,72,1,1,13,1,2,8,1
1880,14720100113,14,72,1,1,13,1,2,9,2
1881,14720100211,14,72,1,2,11,1,4,1,2
1882,14720100211,14,72,1,2,11,1,4,2,2
1883,14720100211,14,72,1,2,11,1,4,3,2
1884,14720100211,14,72,1,2,11,1,4,4,2
1885,14720100211,14,72,1,2,11,1,4,5,2
1886,14720100211,14,72,1,2,11,1,4,6,2
1887,14720100211,14,72,1,2,11,1,4,7,1
1888,14720100211,14,72,1,2,11,1,4,8,1
1889,14720100211,14,72,1,2,11,1,4,9,2
1890,14720100326,14,72,1,3,26,1,3,1,2
1891,14720100326,14,72,1,3,26,1,3,2,2
1892,14720100326,14,72,1,3,26,1,3,3,2
1893,14720100326,14,72,1,3,26,1,3,4,2
1894,14720100326,14,72,1,3,26,1,3,5,1
1895,14720100326,14,72,1,3,26,1,3,6,2
1896,14720100326,14,72,1,3,26,1,3,7,1
1897,14720100326,14,72,1,3,26,1,3,8,1
1898,14720100326,14,72,1,3,26,1,3,9,2
1899,14720100702,14,72,1,7,2,1,1,1,2
1900,14720100702,14,72,1,7,2,1,1,2,2
1901,14720100702,14,72,1,7,2,1,1,3,2
1902,14720100702,14,72,1,7,2,1,1,4,2
1903,14720100702,14,72,1,7,2,1,1,5,2
1904,14720100702,14,72,1,7,2,1,1,6,2
1905,14720100702,14,72,1,7,2,1,1,7,1
1906,14720100702,14,72,1,7,2,1,1,8,2
1907,14720100702,14,72,1,7,2,1,1,9,2
1908,14750400317,14,75,4,3,17,1,4,1,2
1909,14750400317,14,75,4,3,17,1,4,2,2
1910,14750400317,14,75,4,3,17,1,4,3,2
1911,14750400317,14,75,4,3,17,1,4,4,2
1912,14750400317,14,75,4,3,17,1,4,5,2
1913,14750400317,14,75,4,3,17,1,4,6,2
1914,14750400317,14,75,4,3,17,1,4,7,2
1915,14750400317,14,75,4,3,17,1,4,8,2
1916,14750400317,14,75,4,3,17,1,4,9,2
1917,14750400612,14,75,4,6,12,1,5,1,2
1918,14750400612,14,75,4,6,12,1,5,2,2
1919,14750400612,14,75,4,6,12,1,5,3,2
1920,14750400612,14,75,4,6,12,1,5,4,2
1921,14750400612,14,75,4,6,12,1,5,5,2
1922,14750400612,14,75,4,6,12,1,5,6,2
1923,14750400612,14,75,4,6,12,1,5,7,2
1924,14750400612,14,75,4,6,12,1,5,8,2
1925,14750400612,14,75,4,6,12,1,5,9,2
1926,14750401001,14,75,4,10,1,1,7,1,2
1927,14750401001,14,75,4,10,1,1,7,2,2
1928,14750401001,14,75,4,10,1,1,7,3,2
1929,14750401001,14,75,4,10,1,1,7,4,2
1930,14750401001,14,75,4,10,1,1,7,5,2
1931,14750401001,14,75,4,10,1,1,7,6,2
1932,14750401001,14,75,4,10,1,1,7,7,2
1933,14750401001,14,75,4,10,1,1,7,8,2
1934,14750401001,14,75,4,10,1,1,7,9,2
1935,14760500507,14,76,5,5,7,1,9,1,2
1936,14760500507,14,76,5,5,7,1,9,2,2
1937,14760500507,14,76,5,5,7,1,9,3,2
1938,14760500507,14,76,5,5,7,1,9,4,2
1939,14760500507,14,76,5,5,7,1,9,5,2
1940,14760500507,14,76,5,5,7,1,9,6,1
1941,14760500507,14,76,5,5,7,1,9,7,1
1942,14760500507,14,76,5,5,7,1,9,8,2
1943,14760500507,14,76,5,5,7,1,9,9,2
1944,14760500517,14,76,5,5,17,1,8,1,2
1945,14760500517,14,76,5,5,17,1,8,2,2
1946,14760500517,14,76,5,5,17,1,8,3,2
1947,14760500517,14,76,5,5,17,1,8,4,2
1948,14760500517,14,76,5,5,17,1,8,5,2
1949,14760500517,14,76,5,5,17,1,8,6,1
1950,14760500517,14,76,5,5,17,1,8,7,1
1951,14760500517,14,76,5,5,17,1,8,8,2
1952,14760500517,14,76,5,5,17,1,8,9,2
1953,14760500527,14,76,5,5,27,1,7,1,2
1954,14760500527,14,76,5,5,27,1,7,2,2
1955,14760500527,14,76,5,5,27,1,7,3,2
1956,14760500527,14,76,5,5,27,1,7,4,2
1957,14760500527,14,76,5,5,27,1,7,5,2
1958,14760500527,14,76,5,5,27,1,7,6,1
1959,14760500527,14,76,5,5,27,1,7,7,1
1960,14760500527,14,76,5,5,27,1,7,8,2
1961,14760500527,14,76,5,5,27,1,7,9,2
1962,14760500532,14,76,5,5,32,1,10,1,2
1963,14760500532,14,76,5,5,32,1,10,2,2
1964,14760500532,14,76,5,5,32,1,10,3,2
1965,14760500532,14,76,5,5,32,1,10,4,2
1966,14760500532,14,76,5,5,32,1,10,5,2
1967,14760500532,14,76,5,5,32,1,10,6,1
1968,14760500532,14,76,5,5,32,1,10,7,1
1969,14760500532,14,76,5,5,32,1,10,8,2
1970,14760500532,14,76,5,5,32,1,10,9,2
1971,14760500802,14,76,5,8,2,1,11,1,2
1972,14760500802,14,76,5,8,2,1,11,2,2
1973,14760500802,14,76,5,8,2,1,11,3,2
1974,14760500802,14,76,5,8,2,1,11,4,2
1975,14760500802,14,76,5,8,2,1,11,5,2
1976,14760500802,14,76,5,8,2,1,11,6,1
1977,14760500802,14,76,5,8,2,1,11,7,1
1978,14760500802,14,76,5,8,2,1,11,8,2
1979,14760500802,14,76,5,8,2,1,11,9,2
1980,14760500811,14,76,5,8,11,1,12,1,2
1981,14760500811,14,76,5,8,11,1,12,2,2
1982,14760500811,14,76,5,8,11,1,12,3,2
1983,14760500811,14,76,5,8,11,1,12,4,2
1984,14760500811,14,76,5,8,11,1,12,5,2
1985,14760500811,14,76,5,8,11,1,12,6,1
1986,14760500811,14,76,5,8,11,1,12,7,1
1987,14760500811,14,76,5,8,11,1,12,8,2
1988,14760500811,14,76,5,8,11,1,12,9,2
1989,15710100415,15,71,1,4,15,1,9,1,2
1990,15710100415,15,71,1,4,15,1,9,2,1
1991,15710100415,15,71,1,4,15,1,9,3,2
1992,15710100415,15,71,1,4,15,1,9,4,2
1993,15710100415,15,71,1,4,15,1,9,5,2
1994,15710100415,15,71,1,4,15,1,9,6,2
1995,15710100415,15,71,1,4,15,1,9,7,1
1996,15710100415,15,71,1,4,15,1,9,8,1
1997,15710100415,15,71,1,4,15,1,9,9,2
1998,15710100605,15,71,1,6,5,1,10,1,2
1999,15710100605,15,71,1,6,5,1,10,2,2
2000,15710100605,15,71,1,6,5,1,10,3,2
2001,15710100605,15,71,1,6,5,1,10,4,1
2002,15710100605,15,71,1,6,5,1,10,5,2
2003,15710100605,15,71,1,6,5,1,10,6,1
2004,15710100605,15,71,1,6,5,1,10,7,1
2005,15710100605,15,71,1,6,5,1,10,8,1
2006,15710100605,15,71,1,6,5,1,10,9,2
2007,15710100810,15,71,1,8,10,1,11,1,2
2008,15710100810,15,71,1,8,10,1,11,2,1
2009,15710100810,15,71,1,8,10,1,11,3,2
2010,15710100810,15,71,1,8,10,1,11,4,1
2011,15710100810,15,71,1,8,10,1,11,5,2
2012,15710100810,15,71,1,8,10,1,11,6,1
2013,15710100810,15,71,1,8,10,1,11,7,1
2014,15710100810,15,71,1,8,10,1,11,8,1
2015,15710100810,15,71,1,8,10,1,11,9,2
2016,15710101201,15,71,1,12,1,2,3,1,1
2017,15710101201,15,71,1,12,1,2,3,2,2
2018,15710101201,15,71,1,12,1,2,3,3,2
2019,15710101201,15,71,1,12,1,2,3,4,2
2020,15710101201,15,71,1,12,1,2,3,5,1
2021,15710101201,15,71,1,12,1,2,3,6,2
2022,15710101201,15,71,1,12,1,2,3,7,2
2023,15710101201,15,71,1,12,1,2,3,8,1
2024,15710101201,15,71,1,12,1,2,3,9,2
